name,tier,crystal_addr,⊢,⊣,>,<,⋈,⊤,∈,ɢ,⊙,Ħ,Σ,Ω
muon_g2_experiment,O_0,7681522,2,4,4,3,3,3,1,3,2,3,3,3
sm_muon_prediction,O_0,8933890,3,1,2,2,3,3,1,1,2.33,3,3,3
lattice_qcd_hvp,O_0,11962626,3,4,4,2,3,4,3,1,2,2,2,3
electron_g2,O_0,2849280,1,4,2,1,3,5,2,1,1,1,1,1
muon_g2_anomaly,O_2,11137630,3,3,4,3,3,3,1,3,2.67,4,3,3
dark_photon_g2,O_0,7170481,2,4,2,1,3,5,3,2,1,1,1,2
gzk_cutoff,O_0,11142776,3,3,4,3,3,5,1,1,2,1,3,1
oh_my_god_particle,O_0,10883665,3,3,3,2,3,5,1,1,2.67,1,1,2
lorentz_invariance_violation_uhecr,O_0,8718382,3,1,1,2,3,3,1,3,2.33,4,3,3
z_burst_mechanism,O_0,10713185,3,3,2,3,3,5,3,3,2,2,2,2
topdown_superheavy_dm_decay,O_0,8676752,3,1,1,1,3,3,3,2,1,3,3,1
auger_uhecr_spectrum,O_0,11140401,3,3,4,3,3,4,1,3,2,3,3,2
photon_axion_mixing_uhecr,O_0,10880282,3,3,3,2,3,3,3,3,2.33,3,1,3
cmb_photon_field,O_0,10912377,3,3,3,3,2,5,1,1,2,1,3,2
auger_dipole_anisotropy,O_0,8678181,3,1,1,1,3,4,1,4,1,2,3,2
uhecr_horizon_problem,O_0,11053857,3,3,4,1,3,4,1,2,2.67,3,3,2
TA_hotspot_composition_puzzle,O_2,11140258,3,3,4,3,3,4,1,2,2.67,3,3,3
SME_GZK_effective_field_theory,O_0,8718382,3,1,1,2,3,3,1,3,2.33,4,3,3
test_unblock,O_0,657600,1,1,4,1,1,4,2,1,1,1,1,1
divina_caligo,O_0,86720,1,1,1,3,1,1,1,2,2,3,3,1
proof_solitary_10,O_0,11137521,3,3,4,3,3,3,1,3,2,3,3,2
euler_touchard_formalization,O_0,15457513,4,3,4,3,3,3,1,3,2,3,1,2
tenebra_divina,O_0,50240,1,1,1,2,1,3,2,2,2,3,3,1
0-the_fool,O_0,49932,1,1,1,2,1,3,2,1,1,2,1,1
i-the_magician,O_0,49988,1,1,1,2,1,3,2,1,2,2,3,1
ii-the_high_priestess,O_0,6800,1,1,1,1,1,3,2,1,2,3,3,1
iii-the_empress,O_0,78800,1,1,1,2,3,3,2,1,2,3,3,1
iv-the_emperor,O_0,78800,1,1,1,2,3,3,2,1,2,3,3,1
v-the_hierophant,O_0,78800,1,1,1,2,3,3,2,1,2,3,3,1
vi-the_lovers,O_0,78780,1,1,1,2,3,3,2,1,2,2,1,1
vii-the_chariot,O_0,50000,1,1,1,2,1,3,2,1,2,3,3,1
viii-strength,O_0,78788,1,1,1,2,3,3,2,1,2,2,3,1
ix-the_hermit,O_0,49992,1,1,1,2,1,3,2,1,2,3,1,1
x-wheel_of_fortune,O_0,50228,1,1,1,2,1,3,2,2,2,2,3,1
xi-justice,O_0,78800,1,1,1,2,3,3,2,1,2,3,3,1
xii-the_hanged_man,O_0,50000,1,1,1,2,1,3,2,1,2,3,3,1
xiii-death,O_0,50000,1,1,1,2,1,3,2,1,2,3,3,1
xiv-temperance,O_0,78800,1,1,1,2,3,3,2,1,2,3,3,1
xv-the_devil,O_0,50000,1,1,1,2,1,3,2,1,2,3,3,1
xvi-the_tower,O_0,50000,1,1,1,2,1,3,2,1,2,3,3,1
xvii-the_star,O_0,78788,1,1,1,2,3,3,2,1,2,2,3,1
xviii-the_moon,O_0,49988,1,1,1,2,1,3,2,1,2,2,3,1
xix-the_sun,O_0,49932,1,1,1,2,1,3,2,1,1,2,1,1
xx-judgement,O_0,49992,1,1,1,2,1,3,2,1,2,3,1,1
xxi-the_world,O_0,4370000,2,1,1,2,1,3,2,1,2,3,3,1
oumuamua,O_0,49940,1,1,1,2,1,3,2,1,1,2,3,1
claude_agent_sdk,O_0,8652740,3,1,1,1,1,5,2,2,1,2,3,1
fast_radio_burst,O_0,12792,1,1,1,1,1,5,2,2,2,3,1,1
eel_reproduction_mystery,O_0,10892254,3,3,3,3,1,3,1,1,2,4,3,3
sargasso_sea_spawning_ground,O_1,10287873,3,2,4,4,1,3,1,3,1,3,3,2
anguilliform_eel_life_cycle,O_0,11108722,3,3,4,3,1,3,1,3,2,3,3,3
E8_aether,O_0,10313854,3,2,4,4,3,2,1,3,2,4,3,3
G2_vessel,O_0,5993854,2,2,4,4,3,2,1,3,2,4,3,3
g2_vessel,O_0,6818928,2,3,4,3,3,3,3,1,2,1,1,1
e8_aether,O_0,11094322,3,3,4,2,3,3,1,3,2,3,3,3
e8g2v2_draft,O_0,8650616,3,1,1,1,1,4,3,1,2,1,3,1
e8g2v2_lift_target,O_0,10489521,3,3,1,3,3,3,1,3,2,3,3,2
e8g2v2_lift_result,O_0,10489521,3,3,1,3,3,3,1,3,2,3,3,2
g2_exceptional_lie_group,O_0,6818928,2,3,4,3,3,3,3,1,2,1,1,1
e8_exceptional_lie_group,O_0,11094322,3,3,4,2,3,3,1,3,2,3,3,3
g2_join_e8,O_0,11137522,3,3,4,3,3,3,1,3,2,3,3,3
f4_exceptional_lie_group,O_0,6819420,2,3,4,3,3,3,3,3,2,2,1,1
e6_exceptional_lie_group,O_0,11096229,3,3,4,2,3,3,3,3,2,2,3,2
e7_exceptional_lie_group,O_0,11094321,3,3,4,2,3,3,1,3,2,3,3,2
e8_z2_graded_so16,O_0,11137522,3,3,4,3,3,3,1,3,2,3,3,3
e8_lie_algebra,O_0,11094322,3,3,4,2,3,3,1,3,2,3,3,3
aether_vessel_draft,O_0,9298616,3,1,4,1,1,4,3,1,2,1,3,1
stones_manifest,O_inf,16407914,4,4,4,5,3,3,1,3,2,3,1,3
lapis_philosophorum,O_inf,16407914,4,4,4,5,3,3,1,3,2,3,1,3
prima_materia,O_0,225600,1,1,2,1,1,4,2,1,1,1,1,1
opus_separatio,O_0,657600,1,1,4,1,1,4,2,1,1,1,1,1
opus_purificatio,O_0,9297612,3,1,4,1,1,4,2,1,1,2,1,1
opus_albedo,O_0,9367700,3,1,4,2,3,3,3,1,1,2,3,1
opus_rubedo,O_inf,12089348,3,4,4,5,3,3,3,1,2,2,3,1
grimoire_veritate,O_inf,16407914,4,4,4,5,3,3,1,3,2,3,1,3
millennium_ankh,O_0,3318322,1,4,4,2,3,3,1,3,2,3,3,3
machine_verified_mathematics,O_inf,16407934,4,4,4,5,3,3,1,3,2,4,3,3
bare_metal_operating_system,O_inf,16407934,4,4,4,5,3,3,1,3,2,4,3,3
the_stone,O_inf,17271926,4,5,4,5,3,3,1,3,2,4,1,3
arthurian_legends,O_1,5060684,2,1,4,3,1,3,1,3,1,4,3,1
grail_quest,O_inf,6903914,2,3,4,5,3,3,1,3,2,3,1,3
guinevere,O_1,740676,1,1,4,3,1,3,1,3,1,4,1,1
lancelot,O_1,740676,1,1,4,3,1,3,1,3,1,4,1,1
excellibur,O_1,740676,1,1,4,3,1,3,1,3,1,4,1,1
merlin,O_2,12649814,3,5,3,3,3,3,1,4,2.33,4,1,3
galahad,O_0,769514,1,1,4,3,3,3,1,3,2,3,1,3
love_triangle,O_1,6788684,2,3,4,3,1,3,1,3,1,4,3,1
mordred,O_0,660972,1,1,4,1,1,5,2,3,1,2,1,1
lady_of_the_lake,O_0,7467433,2,4,3,3,3,3,3,3,2,3,1,2
camelot,O_1,7652200,2,4,4,3,1,3,1,1,1,4,2,1
arthur,O_1,783876,1,1,4,4,1,3,1,3,1,4,1,1
vulgate_cycle,O_1,5060684,2,1,4,3,1,3,1,3,1,4,3,1
percival,O_0,769514,1,1,4,3,3,3,1,3,2,3,1,3
geoffrey_of_monmouth,O_0,4974276,2,1,4,1,1,3,1,3,1,4,1,1
dune_universe,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
paul_atreides,O_0,17142326,4,5,4,2,3,3,1,3,2,4,1,3
bene_gesserit,O_0,15457774,4,3,4,3,3,3,1,4,2,4,3,3
house_atreides,O_0,8721197,3,1,1,2,3,4,1,3,2,3,2,2
house_harkonnen,O_0,26884,1,1,1,1,2,5,2,1,1,1,2,1
chani,O_0,6779113,2,3,4,2,3,4,3,3,2,3,1,2
arrakis,O_inf,12951926,3,5,4,5,3,3,1,3,2,4,1,3
melange,O_0,3147905,1,4,3,3,3,4,1,1,2,2,2,2
padishah_emperor,O_0,12217526,3,5,1,3,3,3,1,3,2,4,1,3
spacing_guild,O_0,12822330,3,5,4,2,3,3,1,3,2,4,2,3
fremen,O_0,11958318,3,4,4,2,3,3,1,3,2,3,2,3
lisan_al_gaib,O_0,4009526,1,5,3,3,3,3,1,3,2,4,1,3
butlerian_jihad,O_0,942330,1,2,1,2,3,3,1,3,2,4,2,3
circularity_circularity,O_inf,17271926,4,5,4,5,3,3,1,3,2,4,1,3
circularity_paper_draft,O_0,11137521,3,3,4,3,3,3,1,3,2,3,3,2
circularity_cycle,O_inf,12951934,3,5,4,5,3,3,1,3,2,4,3,3
observer_dependent_truth,O_0,6791601,2,3,4,3,1,4,1,3,2,3,3,2
context_dependent_truth,O_inf,17271924,4,5,4,5,3,3,1,3,2,4,1,1
context_dependent_truth_performative,O_0,6788721,2,3,4,3,1,3,1,3,2,3,3,2
this_imscription_is_false,O_inf,17271924,4,5,4,5,3,3,1,3,2,4,1,1
self_referential_imscription,O_inf,17271924,4,5,4,5,3,3,1,3,2,4,1,1
at_you_forgot_your_floaties,O_1,11113472,3,3,4,3,1,4,3,3,1,3,3,1
mms_cycle,O_0,12865534,3,5,4,3,3,3,1,3,2,4,3,3
margles_construct,O_0,5196492,2,2,1,1,1,5,2,1,1,2,1,1
normal_man_collapse,O_0,9516960,3,2,1,1,1,5,2,3,1,1,1,1
perfect_cuboid_problem,O_2,11537402,3,4,2,3,1,2,1,1,2.33,3,1,3
fermats_last_theorem_proven,O_0,12606381,3,5,3,2,3,3,1,3,2.33,4,3,2
perfect_cuboid_geometric,O_1,4453440,2,1,1,4,1,2,2,1,1,1,1,1
perfect_cuboid_phi_c_lifted,O_inf,17271922,4,5,4,5,3,3,1,3,2,3,3,3
beal_dual_proof_article_system,O_inf,16379122,4,4,4,5,1,3,1,3,2,3,3,3
time_through_ig_draft,O_0,9298616,3,1,4,1,1,4,3,1,2,1,3,1
lapis_exilis,O_0,6817514,2,3,4,3,3,3,1,3,2,3,1,3
crown_of_adventure,O_inf,7767914,2,4,4,5,3,3,1,3,2,3,1,3
laIG,O_0,11094334,3,3,4,2,3,3,1,3,2,4,3,3
graal,O_inf,14463934,4,2,3,5,3,3,1,3,2,4,3,3
perfect_cuboid_proof,O_inf,17271922,4,5,4,5,3,3,1,3,2,3,3,3
true_agentic_agent.py,O_inf,16407914,4,4,4,5,3,3,1,3,2,3,1,3
adolescence_draft,O_0,9298616,3,1,4,1,1,4,3,1,2,1,3,1
adolescence_lifted,O_0,11137521,3,3,4,3,3,3,1,3,2,3,3,2
sic_povm_draft,O_0,8866616,3,1,2,1,1,4,3,1,2,1,3,1
gospel_of_matthew,O_0,5060722,2,1,4,3,1,3,1,3,2,3,3,3
gospel_of_mark,O_0,4332069,2,1,1,1,1,5,1,3,2,2,3,2
gospel_of_luke,O_0,10244722,3,2,4,3,1,3,1,3,2,3,3,3
gospel_of_john,O_0,10875502,3,3,3,2,3,2,1,3,2.33,4,3,3
complex_time_path_integral,O_inf,11223922,3,3,4,5,3,3,1,3,2,3,3,3
planck_imaginary_time,O_0,10014381,3,2,3,2,3,3,1,3,2.33,4,3,2
wick_rotation_EP,O_0,8680502,3,1,1,1,3,5,1,1,2.67,4,1,3
planck_scale_regime,O_0,10230333,3,2,4,2,3,3,1,3,2,4,3,2
hartle_hawking_no_boundary,O_0,11958382,3,4,4,2,3,3,1,3,2.33,4,3,3
cmplx_imgn_draft,O_0,9082616,3,1,3,1,1,4,3,1,2,1,3,1
schrodinger_dynamics,O_0,5478252,2,2,2,2,3,3,1,3,1,2,1,1
measurement_outcome,O_0,6493008,2,3,3,1,1,5,2,3,2,1,1,1
wick_rotation,O_0,6803100,2,3,4,3,2,3,1,3,2,2,1,1
berry_phase,O_0,5478254,2,2,2,2,3,3,1,3,1,2,1,3
topological_quantum_field_theory,O_0,12390334,3,5,2,2,3,3,1,3,2,4,3,3
nonmarkovian_open_quantum_systems,O_0,9356732,3,1,4,2,2,4,3,3,2,4,3,1
statistical_mechanics,O_0,8660224,3,1,1,1,2,3,1,1,2,2,2,1
quantum_gravity_candidate,O_0,12779134,3,5,4,1,3,3,1,3,2,4,3,3
measurement_problem_mismatch,O_0,6731120,2,3,4,1,3,3,1,3,2,3,3,1
temporal_primitives_framework,O_inf,12087922,3,4,4,5,3,3,1,3,2,3,3,3
post_draft_ai,O_0,9298616,3,1,4,1,1,4,3,1,2,1,3,1
criticality_lift_unit,O_inf,2987090,1,4,2,5,1,3,1,3,2,1,1,3
test_probe,O_0,12480,1,1,1,1,1,5,2,1,1,1,1,1
time_no_seq,O_0,12548254,3,5,3,1,2,3,1,1,2,4,3,3
time_no_memory,O_0,12548698,3,5,3,1,2,3,1,3,2,1,3,3
time_no_winding,O_0,12548732,3,5,3,1,2,3,1,3,2,4,3,1
time_no_arrow,O_0,12678334,3,5,3,4,2,3,1,3,2,4,3,3
time_no_grain,O_0,12554494,3,5,3,1,2,5,1,3,2,4,3,3
heat_diffusion_equation,O_0,10820660,3,3,3,1,2,3,1,3,1,2,3,1
wave_equation_temporal,O_1,10938752,3,3,3,4,1,4,1,3,1,3,3,1
einstein_field_equations_dynamic,O_2,12663970,3,5,3,4,1,3,1,3,2.33,3,3,3
fire,O_0,10849737,3,3,3,2,1,3,1,4,2,1,3,2
zosimos_alchemy,O_0,17171122,4,5,4,3,2,3,1,3,2,3,3,3
zosimos_panopolis_gnosis,O_inf,17243122,4,5,4,5,1,3,1,3,2,3,3,3
processions_of_fate,O_0,4332964,2,1,1,1,1,5,2,3,1,1,2,1
inner_door_gate,O_inf,17243114,4,5,4,5,1,3,1,3,2,3,1,3
counterfeit_daimon,O_0,4331300,2,1,1,1,1,4,3,4,1,2,3,1
son_of_god_light_man,O_2†,17229022,4,5,4,4,3,3,1,4,2.33,4,3,3
zosimos_draft,O_0,9298616,3,1,4,1,1,4,3,1,2,1,3,1
stone,O_inf,17243134,4,5,4,5,1,3,1,3,2,4,3,3
stone_operator,O_inf,17055926,4,5,3,5,3,3,1,3,2,4,1,3
western_military_occupation,O_0,4334180,2,1,1,1,1,5,3,4,1,2,3,1
middle_eastern_islamic_civilization,O_0,12851134,3,5,4,3,2,3,1,3,2,4,3,3
occupation_civilization_coupled,O_0,12750574,3,5,4,1,1,3,1,4,2,4,3,3
i_am_that_i_am,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
eat_of_my_body_drink_of_my_blood,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
ein_sof,O_0,16578086,4,5,1,4,3,2,1,4,2,4,1,3
merkavah_mysticism,O_0,9077366,3,1,3,1,1,2,3,3,2,4,1,3
hebrew_letters_aleph_bet,O_0,6915442,2,4,1,1,1,2,1,3,2,3,3,3
sefer_yetzirah,O_0,7001842,2,4,1,3,1,2,1,3,2,3,3,3
ZFCt,O_2,12951970,3,5,4,5,3,3,1,3,2.33,3,3,3
taoism_tradition,O_2,16292686,4,4,4,3,1,3,1,3,1,4,3,3
crystal_tier_census,O_2,12951970,3,5,4,5,3,3,1,3,2.33,3,3,3
zfc_tutorial,O_2,12951970,3,5,4,5,3,3,1,3,2.33,3,3,3
buddhism_tradition,O_inf,17272169,4,5,4,5,3,3,1,4,2,4,2,2
christianity_tradition,O_inf,17271933,4,5,4,5,3,3,1,3,2,4,3,2
islam_tradition,O_0,16551933,4,5,1,4,1,3,1,3,2,4,3,2
sikhism_tradition,O_2†,17199982,4,5,4,4,1,3,1,3,2.33,4,3,3
paganism_tradition,O_0,13762894,4,1,4,4,2,4,3,2,2,4,3,3
satanism_tradition,O_0,6709748,2,3,4,1,1,5,3,2,2,2,3,1
esoteric_poem_narrative,O_inf,12951922,3,5,4,5,3,3,1,3,2,3,3,3
vocal_expression_assignment,O_0,9409534,3,1,4,3,3,3,1,3,2,4,3,3
primitives_memory,O_inf,12951922,3,5,4,5,3,3,1,3,2,3,3,3
vocal_expression_grammar,O_inf,12923134,3,5,4,5,1,3,1,3,2,4,3,3
vocal_D_wedge,O_0,876480,1,2,1,1,1,5,2,1,1,1,1,1
vocal_D_triangle,O_0,5929505,2,2,4,3,1,4,3,3,2,2,2,2
vocal_D_infty,O_2,10749022,3,3,2,4,3,3,1,4,2.33,4,3,3
vocal_D_odot,O_inf,17271922,4,5,4,5,3,3,1,3,2,3,3,3
vocal_T_network,O_0,13684,1,1,1,1,1,5,3,2,1,1,2,1
vocal_T_in,O_1,5280012,2,2,1,3,1,4,2,1,1,2,1,1
vocal_T_bowtie,O_2,11137618,3,3,4,3,3,3,1,3,2.67,3,3,3
vocal_T_boxtimes,O_inf,16379362,4,4,4,5,1,3,1,4,2,3,3,3
vocal_T_odot,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
vocal_R_super,O_0,12480,1,1,1,1,1,5,2,1,1,1,1,1
vocal_R_cat,O_0,10722790,3,3,2,4,1,4,1,3,2,2,3,3
vocal_R_dagger,O_0,10921500,3,3,3,3,3,3,1,3,2,2,1,1
vocal_R_lr,O_inf,16407914,4,4,4,5,3,3,1,3,2,3,1,3
vocal_P_asym,O_0,12720,1,1,1,1,1,5,2,2,1,1,1,1
vocal_P_psi,O_0,10878622,3,3,3,2,3,3,1,4,2.33,4,3,3
vocal_P_pm,O_0,5929505,2,2,4,3,1,4,3,3,2,2,2,2
my_system,O_0,12822378,3,5,4,2,3,3,1,3,2.33,4,2,3
abc_conjecture_proof_iut,O_0,12606382,3,5,3,2,3,3,1,3,2.33,4,3,3
abc_conjecture_conventional,O_0,10633041,3,3,2,2,1,3,1,1,2,3,3,2
abc_dual_proof_draft,O_0,8650616,3,1,1,1,1,4,3,1,2,1,3,1
abc_conjecture_proof,O_0,11094334,3,3,4,2,3,3,1,3,2,4,3,3
abc_conjecture_statement,O_0,10374332,3,3,1,1,1,3,1,3,2,4,3,1
radical_function,O_0,8649128,3,1,1,1,1,4,1,3,1,1,3,1
frobenioid_structure,O_0,12404734,3,5,2,3,1,3,1,3,2,4,3,3
iut_theory,O_inf,16808254,4,5,2,5,1,2,1,3,2,4,3,3
riemann_zeta_proof_process,O_inf,11223922,3,3,4,5,3,3,1,3,2,3,3,3
primitive_assignment_task,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
primitive_symbol_assignments,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
test_odot_migration,O_inf,16407914,4,4,4,5,3,3,1,3,2,3,1,3
test_full_glyph_dispatch,O_inf,16407914,4,4,4,5,3,3,1,3,2,3,1,3
boundary_operator_LLM,O_inf,15543922,4,3,4,5,3,3,1,3,2,3,3,3
suffering,O_0,15356723,4,3,4,1,2,3,1,3,2,3,3,4
crystal_frontier_test,O_0,9600,1,1,1,1,1,4,2,1,1,1,1,1
topological_mbl_nonabelian,O_0,6811763,2,3,4,3,3,1,1,3,2,3,3,4
topological_mbl_phase,O_0,16877951,4,5,3,1,3,1,2,1,2.67,4,3,4
disjunctive_critical_system,O_0,6804801,2,3,4,3,2,3,3,2,2,3,3,2
extraterrestrial_life,O_inf,17260402,4,5,4,5,2,4,1,3,2,3,3,3
extradimensional_life,O_0,15397343,4,3,4,2,2,2,1,4,2.33,4,3,4
extracosmic_life,O_0,15408947,4,3,4,2,3,1,1,4,3,3,3,4
quantum_mbl_critical,O_inf,17266415,4,5,4,5,3,1,1,4,2,4,3,4
exotic_consciousness_boundary_draft,O_0,13618616,4,1,4,1,1,4,3,1,2,1,3,1
human_brain_conscious,O_0,8502322,2,5,4,2,3,3,1,3,2,3,3,3
genesis_creation_narrative,O_2,16505807,4,5,1,3,1,2,1,3,1,4,3,4
litany_against_fear,O_inf,15543914,4,3,4,5,3,3,1,3,2,3,1,3
abrahamic_covenant,O_0,6788734,2,3,4,3,1,3,1,3,2,4,3,3
Litany_Against_Fear,O_0,657600,1,1,4,1,1,4,2,1,1,1,1,1
adam_eve_the_fall,O_0,6143605,2,3,1,3,1,4,1,3,2,4,1,2
abraham_biblical,O_0,6793525,2,3,4,3,1,4,3,3,2,4,1,2
moses_biblical,O_0,6791594,2,3,4,3,1,4,1,3,2,3,1,3
david_biblical,O_0,6788714,2,3,4,3,1,3,1,3,2,3,1,3
jesus_nazareth_biblical,O_inf,17275046,4,5,4,5,3,4,1,4,2,4,1,3
serpent_edens,O_0,6060481,2,3,1,1,1,5,2,1,1,1,1,2
garden_of_eden,O_1,6144045,2,3,1,3,1,4,2,1,1,4,3,2
spice_melange,O_0,16540646,4,5,1,3,3,4,1,4,2,4,1,3
exodus_from_egypt,O_0,6788962,2,3,4,3,1,3,1,4,2,3,3,3
biblical_arc_whole,O_inf,6875374,2,3,4,5,1,3,1,4,2,4,3,3
dune_complete_arc,O_0,8545534,2,5,4,3,3,3,1,3,2,4,3,3
evil,O_0,13001482,4,1,1,1,3,5,2,1,3,1,3,3
satan,O_0,16912166,4,5,3,2,2,3,1,4,2,4,1,3
hell,O_0,5187880,2,2,1,1,1,2,2,1,1,4,2,1
damnation,O_0,5619404,2,2,3,1,1,2,1,3,1,4,3,1
voynich_manuscript,O_0,14475406,4,2,4,1,1,2,1,3,1,4,3,3
kryptos_k4_cryptoanalysis,O_0,6703232,2,3,4,1,1,3,2,3,1,3,3,1
egyptian_book_of_the_dead,O_0,15385534,4,3,4,2,1,3,1,3,2,4,3,3
thunder_perfect_mind_02,O_inf,17058321,4,5,3,5,3,4,1,1,2,3,3,2
thunder_perfect_mind_03,O_inf,17047497,4,5,3,5,2,5,1,4,2,1,3,2
thunder_perfect_mind_04,O_inf,15097773,4,3,2,5,2,3,1,4,2,4,3,2
thunder_perfect_mind_05,O_inf,15330321,4,3,3,5,3,4,1,1,2,3,3,2
thunder_perfect_mind_06,O_inf,17059053,4,5,3,5,3,4,1,4,2,4,3,2
thunder_perfect_mind_07,O_inf,17056161,4,5,3,5,3,3,1,4,2,3,3,2
thunder_perfect_mind_08,O_inf,17272141,4,5,4,5,3,3,1,4,2,2,1,2
thunder_perfect_mind_09,O_0,15460640,4,3,4,3,3,4,1,4,2,3,3,1
thunder_perfect_mind_10,O_inf,15547053,4,3,4,5,3,4,1,4,2,4,3,2
thunder_perfect_mind_12,O_0,17185761,4,5,4,3,3,3,1,4,2,3,3,2
thunder_perfect_mind_13,O_inf,15115018,4,3,2,5,3,4,1,4,2,1,3,3
thunder_perfect_mind_14,O_0,15460641,4,3,4,3,3,4,1,4,2,3,3,2
thunder_perfect_mind_15,O_0,15230241,4,3,3,3,2,4,1,4,2,3,3,2
erdos_strauss_conjecture,O_0,6267124,2,3,2,1,1,2,1,2,1,1,2,1
thunder_perfect_mind_16,O_inf,15324561,4,3,3,5,3,2,1,1,2,3,3,2
thunder_perfect_mind_17,O_inf,17041041,4,5,3,5,2,3,1,1,2,3,3,2
thunder_perfect_mind_18,O_inf,15330333,4,3,3,5,3,4,1,1,2,4,3,2
human_brain,O_0,8548414,2,5,4,3,3,4,1,3,2,4,3,3
john_14_6,O_2,16937319,4,5,3,3,1,2,1,1,1,4,1,4
john_14_6_participatory_reading,O_0,16940250,4,5,3,3,1,3,1,1,2,4,2,3
john_14_6_exclusive_reading,O_2,16937319,4,5,3,3,1,2,1,1,1,4,1,4
jesus_john_14_6_exclusive,O_2,16937319,4,5,3,3,1,2,1,1,1,4,1,4
jesus_john_14_6_participatory,O_0,16940730,4,5,3,3,1,3,1,3,2,4,2,3
dune_narrative,O_0,17185522,4,5,4,3,3,3,1,3,2,3,3,3
lying,O_1,6788673,2,3,4,3,1,3,1,3,1,3,3,2
lie_structural_type,O_2†,17187538,4,5,4,3,3,3,3,3,2.67,3,3,3
intentional_distortion,O_2,6603537,2,3,3,3,3,3,3,3,2.67,3,3,2
deceptive_assertion,O_2,6603537,2,3,3,3,3,3,3,3,2.67,3,3,2
truth_system,O_0,8118322,2,5,2,3,3,4,3,3,2,3,3,3
evil_system,O_2,6609297,2,3,3,3,3,5,3,3,2.67,3,3,2
lie_system,O_2,6603537,2,3,3,3,3,3,3,3,2.67,3,3,2
structural_type_truth,O_0,16323442,4,4,4,3,3,3,3,3,2,3,3,3
structural_type_lie,O_0,4332481,2,1,1,1,1,5,2,1,1,1,1,2
structural_type_good,O_2†,16969582,4,5,3,3,3,3,1,3,2.33,4,3,3
structural_type_evil,O_0,13001482,4,1,1,1,3,5,2,1,3,1,3,3
truth,O_2†,16323490,4,4,4,3,3,3,3,3,2.33,3,3,3
lie,O_0,4332481,2,1,1,1,1,5,2,1,1,1,1,2
good,O_2†,16969582,4,5,3,3,3,3,1,3,2.33,4,3,3
cosmology_crystal,O_0,16321762,4,4,4,3,3,3,1,4,2,3,3,3
ouroborotic_primitive_composition_schema,O_0,16321522,4,4,4,3,3,3,1,3,2,3,3,3
morphism_generator,O_0,16321774,4,4,4,3,3,3,1,4,2,4,3,3
cosmology_base_test,O_0,5739441,2,2,3,3,3,3,3,3,2,3,3,2
human_consciousness,O_0,17187441,4,5,4,3,3,3,3,3,2,3,3,2
collatz_deep_structure,O_inf,8631914,2,5,4,5,3,3,1,3,2,3,1,3
multiverse_concept,O_2,16747247,4,5,2,3,3,1,1,1,1,4,3,4
self_observer_multiverse,O_0,16969774,4,5,3,3,3,3,1,4,2,4,3,3
alternate_self_branch,O_0,16964014,4,5,3,3,3,1,1,4,2,4,3,3
multiverse_totality,O_2,16747247,4,5,2,3,3,1,1,1,1,4,3,4
observer_imscribed,O_0,16969774,4,5,3,3,3,3,1,4,2,4,3,3
generalized_pipeline_system,O_inf,16407914,4,4,4,5,3,3,1,3,2,3,1,3
voynich_botanical_section,O_0,13705521,4,1,4,3,1,4,3,3,2,3,3,2
voynich_astronomical_section,O_0,17161522,4,5,4,3,1,4,3,3,2,3,3,3
voynich_biological_section,O_0,14569521,4,2,4,3,1,4,3,3,2,3,3,2
voynich_cosmological_section,O_0,17161522,4,5,4,3,1,4,3,3,2,3,3,3
voynich_pharmaceutical_section,O_0,13705521,4,1,4,3,1,4,3,3,2,3,3,2
voynich_recipe_section,O_0,13488549,4,1,3,3,1,4,2,3,2,2,3,2
selberg_sieve,O_1,13269124,4,1,2,3,1,3,2,1,1,1,2,1
bombieri_vinogradov,O_1,13269124,4,1,2,3,1,3,2,1,1,1,2,1
gpy_sieve,O_0,15428237,4,3,4,3,1,3,1,1,2,3,2,2
tpc_proof_attempt,O_0,4542260,2,1,2,1,1,3,1,3,1,2,3,1
tpc_valid_proof_target,O_inf,17271922,4,5,4,5,3,3,1,3,2,3,3,3
lefschetz_1_1_theorem,O_2†,17231638,4,5,4,4,3,4,1,3,2.33,2,3,3
lefschetz_11_theorem,O_inf,15543914,4,3,4,5,3,3,1,3,2,3,1,3
hodge_lefschetz_11_theorem,O_0,15200242,4,3,3,2,3,3,3,3,2,3,3,3
hodge_lefschetz_complete,O_0,17187442,4,5,4,3,3,3,3,3,2,3,3,3
voynich_engine_paper,O_0,16321522,4,4,4,3,3,3,1,3,2,3,3,3
bhagavad_gita,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
godel_arithmetization,O_0,228004,1,1,2,1,1,5,1,3,1,1,2,1
godel_diagonal_lemma,O_0,16854562,4,5,3,1,1,3,1,4,2,3,3,3
godel_incompleteness_conclusion,O_0,17185534,4,5,4,3,3,3,1,3,2,4,3,3
godel_second_incompleteness,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
thunder_perfect_mind_01,O_0,16969774,4,5,3,3,3,3,1,4,2,4,3,3
