name,tier,crystal_addr,⊢,⊣,>,<,⋈,⊤,∈,∋,⊙,⊥,⊞,⊡
ii-the_high_priestess,O_0,6800,-2.00,-2.00,-2.00,-2.00,-1.00,0.00,0.00,-2.00,-1.00,1.00,1.00,-2.00
iii-the_empress,O_0,78800,-2.00,-2.00,-2.00,-1.00,1.00,0.00,0.00,-2.00,-1.00,1.00,1.00,-2.00
iv-the_emperor,O_0,78800,-2.00,-2.00,-2.00,-1.00,1.00,0.00,0.00,-2.00,-1.00,1.00,1.00,-2.00
v-the_hierophant,O_0,78800,-2.00,-2.00,-2.00,-1.00,1.00,0.00,0.00,-2.00,-1.00,1.00,1.00,-2.00
vi-the_lovers,O_0,78780,-2.00,-2.00,-2.00,-1.00,1.00,0.00,0.00,-2.00,-1.00,-1.00,-1.00,-2.00
vii-the_chariot,O_0,50000,-2.00,-2.00,-2.00,-1.00,-1.00,0.00,0.00,-2.00,-1.00,1.00,1.00,-2.00
viii-strength,O_0,78788,-2.00,-2.00,-2.00,-1.00,1.00,0.00,0.00,-2.00,-1.00,-1.00,1.00,-2.00
ix-the_hermit,O_0,49992,-2.00,-2.00,-2.00,-1.00,-1.00,0.00,0.00,-2.00,-1.00,1.00,-1.00,-2.00
x-wheel_of_fortune,O_0,50228,-2.00,-2.00,-2.00,-1.00,-1.00,0.00,0.00,-1.00,-1.00,-1.00,1.00,-2.00
xi-justice,O_0,78800,-2.00,-2.00,-2.00,-1.00,1.00,0.00,0.00,-2.00,-1.00,1.00,1.00,-2.00
xii-the_hanged_man,O_0,50000,-2.00,-2.00,-2.00,-1.00,-1.00,0.00,0.00,-2.00,-1.00,1.00,1.00,-2.00
xiii-death,O_0,50000,-2.00,-2.00,-2.00,-1.00,-1.00,0.00,0.00,-2.00,-1.00,1.00,1.00,-2.00
xiv-temperance,O_0,78800,-2.00,-2.00,-2.00,-1.00,1.00,0.00,0.00,-2.00,-1.00,1.00,1.00,-2.00
xv-the_devil,O_0,50000,-2.00,-2.00,-2.00,-1.00,-1.00,0.00,0.00,-2.00,-1.00,1.00,1.00,-2.00
xvi-the_tower,O_0,50000,-2.00,-2.00,-2.00,-1.00,-1.00,0.00,0.00,-2.00,-1.00,1.00,1.00,-2.00
xvii-the_star,O_0,78788,-2.00,-2.00,-2.00,-1.00,1.00,0.00,0.00,-2.00,-1.00,-1.00,1.00,-2.00
xviii-the_moon,O_0,49988,-2.00,-2.00,-2.00,-1.00,-1.00,0.00,0.00,-2.00,-1.00,-1.00,1.00,-2.00
xix-the_sun,O_0,49932,-2.00,-2.00,-2.00,-1.00,-1.00,0.00,0.00,-2.00,-2.00,-1.00,-1.00,-2.00
xx-judgement,O_0,49992,-2.00,-2.00,-2.00,-1.00,-1.00,0.00,0.00,-2.00,-1.00,1.00,-1.00,-2.00
xxi-the_world,O_0,4370000,-1.00,-2.00,-2.00,-1.00,-1.00,0.00,0.00,-2.00,-1.00,1.00,1.00,-2.00
oumuamua,O_0,49940,-2.00,-2.00,-2.00,-1.00,-1.00,0.00,0.00,-2.00,-2.00,-1.00,1.00,-2.00
claude_agent_sdk,O_0,8652740,1.00,-2.00,-2.00,-2.00,-1.00,2.00,0.00,-1.00,-2.00,-1.00,1.00,-2.00
fast_radio_burst,O_0,12792,-2.00,-2.00,-2.00,-2.00,-1.00,2.00,0.00,-1.00,-1.00,1.00,-1.00,-2.00
eel_reproduction_mystery,O_0,10892254,1.00,0.00,1.00,0.00,-1.00,0.00,-1.00,-2.00,-1.00,2.00,1.00,1.00
sargasso_sea_spawning_ground,O_1,10287873,1.00,-1.00,2.00,1.00,-1.00,0.00,-1.00,1.00,-2.00,1.00,1.00,-1.00
anguilliform_eel_life_cycle,O_0,11108722,1.00,0.00,2.00,0.00,-1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
E8_aether,O_0,10313854,1.00,-1.00,2.00,1.00,1.00,-1.00,-1.00,1.00,-1.00,2.00,1.00,1.00
G2_vessel,O_0,5993854,-1.00,-1.00,2.00,1.00,1.00,-1.00,-1.00,1.00,-1.00,2.00,1.00,1.00
g2_vessel,O_0,6818928,-1.00,0.00,2.00,0.00,1.00,0.00,1.00,-2.00,-1.00,-2.00,-1.00,-2.00
e8_aether,O_0,11094322,1.00,0.00,2.00,-1.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
e8g2v2_draft,O_0,8650616,1.00,-2.00,-2.00,-2.00,-1.00,1.00,1.00,-2.00,-1.00,-2.00,1.00,-2.00
e8g2v2_lift_target,O_0,10489521,1.00,0.00,-2.00,0.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,-1.00
e8g2v2_lift_result,O_0,10489521,1.00,0.00,-2.00,0.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,-1.00
g2_exceptional_lie_group,O_0,6818928,-1.00,0.00,2.00,0.00,1.00,0.00,1.00,-2.00,-1.00,-2.00,-1.00,-2.00
e8_exceptional_lie_group,O_0,11094322,1.00,0.00,2.00,-1.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
g2_join_e8,O_0,11137522,1.00,0.00,2.00,0.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
f4_exceptional_lie_group,O_0,6819420,-1.00,0.00,2.00,0.00,1.00,0.00,1.00,1.00,-1.00,-1.00,-1.00,-2.00
e6_exceptional_lie_group,O_0,11096229,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,1.00,-1.00,-1.00,1.00,-1.00
e7_exceptional_lie_group,O_0,11094321,1.00,0.00,2.00,-1.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,-1.00
e8_z2_graded_so16,O_0,11137522,1.00,0.00,2.00,0.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
e8_lie_algebra,O_0,11094322,1.00,0.00,2.00,-1.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
aether_vessel_draft,O_0,9298616,1.00,-2.00,2.00,-2.00,-1.00,1.00,1.00,-2.00,-1.00,-2.00,1.00,-2.00
stones_manifest,O_inf,16407914,2.00,1.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,1.00,-1.00,1.00
lapis_philosophorum,O_inf,16407914,2.00,1.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,1.00,-1.00,1.00
prima_materia,O_0,225600,-2.00,-2.00,-1.00,-2.00,-1.00,1.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
opus_separatio,O_0,657600,-2.00,-2.00,2.00,-2.00,-1.00,1.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
opus_purificatio,O_0,9297612,1.00,-2.00,2.00,-2.00,-1.00,1.00,0.00,-2.00,-2.00,-1.00,-1.00,-2.00
opus_albedo,O_0,9367700,1.00,-2.00,2.00,-1.00,1.00,0.00,1.00,-2.00,-2.00,-1.00,1.00,-2.00
opus_rubedo,O_inf,12089348,1.00,1.00,2.00,2.00,1.00,0.00,1.00,-2.00,-1.00,-1.00,1.00,-2.00
grimoire_veritate,O_inf,16407914,2.00,1.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,1.00,-1.00,1.00
millennium_ankh,O_0,3318322,-2.00,1.00,2.00,-1.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
machine_verified_mathematics,O_inf,16407934,2.00,1.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
bare_metal_operating_system,O_inf,16407934,2.00,1.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
the_stone,O_inf,17271926,2.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,-1.00,1.00
arthurian_legends,O_1,5060684,-1.00,-2.00,2.00,0.00,-1.00,0.00,-1.00,1.00,-2.00,2.00,1.00,-2.00
grail_quest,O_inf,6903914,-1.00,0.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,1.00,-1.00,1.00
guinevere,O_1,740676,-2.00,-2.00,2.00,0.00,-1.00,0.00,-1.00,1.00,-2.00,2.00,-1.00,-2.00
lancelot,O_1,740676,-2.00,-2.00,2.00,0.00,-1.00,0.00,-1.00,1.00,-2.00,2.00,-1.00,-2.00
excellibur,O_1,740676,-2.00,-2.00,2.00,0.00,-1.00,0.00,-1.00,1.00,-2.00,2.00,-1.00,-2.00
merlin,O_2,12649814,1.00,2.00,1.00,0.00,1.00,0.00,-1.00,2.00,0.00,2.00,-1.00,1.00
galahad,O_0,769514,-2.00,-2.00,2.00,0.00,1.00,0.00,-1.00,1.00,-1.00,1.00,-1.00,1.00
love_triangle,O_1,6788684,-1.00,0.00,2.00,0.00,-1.00,0.00,-1.00,1.00,-2.00,2.00,1.00,-2.00
mordred,O_0,660972,-2.00,-2.00,2.00,-2.00,-1.00,2.00,0.00,1.00,-2.00,-1.00,-1.00,-2.00
lady_of_the_lake,O_0,7467433,-1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,-1.00,1.00,-1.00,-1.00
camelot,O_1,7652200,-1.00,1.00,2.00,0.00,-1.00,0.00,-1.00,-2.00,-2.00,2.00,0.00,-2.00
arthur,O_1,783876,-2.00,-2.00,2.00,1.00,-1.00,0.00,-1.00,1.00,-2.00,2.00,-1.00,-2.00
vulgate_cycle,O_1,5060684,-1.00,-2.00,2.00,0.00,-1.00,0.00,-1.00,1.00,-2.00,2.00,1.00,-2.00
percival,O_0,769514,-2.00,-2.00,2.00,0.00,1.00,0.00,-1.00,1.00,-1.00,1.00,-1.00,1.00
geoffrey_of_monmouth,O_0,4974276,-1.00,-2.00,2.00,-2.00,-1.00,0.00,-1.00,1.00,-2.00,2.00,-1.00,-2.00
dune_universe,O_inf,17271934,2.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
paul_atreides,O_0,17142326,2.00,2.00,2.00,-1.00,1.00,0.00,-1.00,1.00,-1.00,2.00,-1.00,1.00
bene_gesserit,O_0,15457774,2.00,0.00,2.00,0.00,1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
house_atreides,O_0,8721197,1.00,-2.00,-2.00,-1.00,1.00,1.00,-1.00,1.00,-1.00,1.00,0.00,-1.00
house_harkonnen,O_0,26884,-2.00,-2.00,-2.00,-2.00,0.00,2.00,0.00,-2.00,-2.00,-2.00,0.00,-2.00
chani,O_0,6779113,-1.00,0.00,2.00,-1.00,1.00,1.00,1.00,1.00,-1.00,1.00,-1.00,-1.00
arrakis,O_inf,12951926,1.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,-1.00,1.00
melange,O_0,3147905,-2.00,1.00,1.00,0.00,1.00,1.00,-1.00,-2.00,-1.00,-1.00,0.00,-1.00
padishah_emperor,O_0,12217526,1.00,2.00,-2.00,0.00,1.00,0.00,-1.00,1.00,-1.00,2.00,-1.00,1.00
spacing_guild,O_0,12822330,1.00,2.00,2.00,-1.00,1.00,0.00,-1.00,1.00,-1.00,2.00,0.00,1.00
fremen,O_0,11958318,1.00,1.00,2.00,-1.00,1.00,0.00,-1.00,1.00,-1.00,1.00,0.00,1.00
lisan_al_gaib,O_0,4009526,-2.00,2.00,1.00,0.00,1.00,0.00,-1.00,1.00,-1.00,2.00,-1.00,1.00
butlerian_jihad,O_0,942330,-2.00,-1.00,-2.00,-1.00,1.00,0.00,-1.00,1.00,-1.00,2.00,0.00,1.00
circularity_circularity,O_inf,17271926,2.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,-1.00,1.00
circularity_paper_draft,O_0,11137521,1.00,0.00,2.00,0.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,-1.00
circularity_cycle,O_inf,12951934,1.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
observer_dependent_truth,O_0,6791601,-1.00,0.00,2.00,0.00,-1.00,1.00,-1.00,1.00,-1.00,1.00,1.00,-1.00
context_dependent_truth,O_inf,17271924,2.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,-1.00,-2.00
context_dependent_truth_performative,O_0,6788721,-1.00,0.00,2.00,0.00,-1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,-1.00
this_imscription_is_false,O_inf,17271924,2.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,-1.00,-2.00
self_referential_imscription,O_inf,17271924,2.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,-1.00,-2.00
at_you_forgot_your_floaties,O_1,11113472,1.00,0.00,2.00,0.00,-1.00,1.00,1.00,1.00,-2.00,1.00,1.00,-2.00
mms_cycle,O_0,12865534,1.00,2.00,2.00,0.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
margles_construct,O_0,5196492,-1.00,-1.00,-2.00,-2.00,-1.00,2.00,0.00,-2.00,-2.00,-1.00,-1.00,-2.00
normal_man_collapse,O_0,9516960,1.00,-1.00,-2.00,-2.00,-1.00,2.00,0.00,1.00,-2.00,-2.00,-1.00,-2.00
perfect_cuboid_problem,O_2,11537402,1.00,1.00,-1.00,0.00,-1.00,-1.00,-1.00,-2.00,0.00,1.00,-1.00,1.00
fermats_last_theorem_proven,O_0,12606381,1.00,2.00,1.00,-1.00,1.00,0.00,-1.00,1.00,0.00,2.00,1.00,-1.00
perfect_cuboid_geometric,O_1,4453440,-1.00,-2.00,-2.00,1.00,-1.00,-1.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
perfect_cuboid_phi_c_lifted,O_inf,17271922,2.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
beal_dual_proof_article_system,O_inf,16379122,2.00,1.00,2.00,2.00,-1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
time_through_ig_draft,O_0,9298616,1.00,-2.00,2.00,-2.00,-1.00,1.00,1.00,-2.00,-1.00,-2.00,1.00,-2.00
lapis_exilis,O_0,6817514,-1.00,0.00,2.00,0.00,1.00,0.00,-1.00,1.00,-1.00,1.00,-1.00,1.00
crown_of_adventure,O_inf,7767914,-1.00,1.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,1.00,-1.00,1.00
laIG,O_0,11094334,1.00,0.00,2.00,-1.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
graal,O_inf,14463934,2.00,-1.00,1.00,2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
perfect_cuboid_proof,O_inf,17271922,2.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
true_agentic_agent.py,O_inf,16407914,2.00,1.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,1.00,-1.00,1.00
adolescence_draft,O_0,9298616,1.00,-2.00,2.00,-2.00,-1.00,1.00,1.00,-2.00,-1.00,-2.00,1.00,-2.00
adolescence_lifted,O_0,11137521,1.00,0.00,2.00,0.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,-1.00
sic_povm_draft,O_0,8866616,1.00,-2.00,-1.00,-2.00,-1.00,1.00,1.00,-2.00,-1.00,-2.00,1.00,-2.00
gospel_of_matthew,O_0,5060722,-1.00,-2.00,2.00,0.00,-1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
gospel_of_mark,O_0,4332069,-1.00,-2.00,-2.00,-2.00,-1.00,2.00,-1.00,1.00,-1.00,-1.00,1.00,-1.00
gospel_of_luke,O_0,10244722,1.00,-1.00,2.00,0.00,-1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
gospel_of_john,O_0,10875502,1.00,0.00,1.00,-1.00,1.00,-1.00,-1.00,1.00,0.00,2.00,1.00,1.00
complex_time_path_integral,O_inf,11223922,1.00,0.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
planck_imaginary_time,O_0,10014381,1.00,-1.00,1.00,-1.00,1.00,0.00,-1.00,1.00,0.00,2.00,1.00,-1.00
wick_rotation_EP,O_0,8680502,1.00,-2.00,-2.00,-2.00,1.00,2.00,-1.00,-2.00,1.00,2.00,-1.00,1.00
planck_scale_regime,O_0,10230333,1.00,-1.00,2.00,-1.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,-1.00
hartle_hawking_no_boundary,O_0,11958382,1.00,1.00,2.00,-1.00,1.00,0.00,-1.00,1.00,0.00,2.00,1.00,1.00
cmplx_imgn_draft,O_0,9082616,1.00,-2.00,1.00,-2.00,-1.00,1.00,1.00,-2.00,-1.00,-2.00,1.00,-2.00
schrodinger_dynamics,O_0,5478252,-1.00,-1.00,-1.00,-1.00,1.00,0.00,-1.00,1.00,-2.00,-1.00,-1.00,-2.00
measurement_outcome,O_0,6493008,-1.00,0.00,1.00,-2.00,-1.00,2.00,0.00,1.00,-1.00,-2.00,-1.00,-2.00
wick_rotation,O_0,6803100,-1.00,0.00,2.00,0.00,0.00,0.00,-1.00,1.00,-1.00,-1.00,-1.00,-2.00
berry_phase,O_0,5478254,-1.00,-1.00,-1.00,-1.00,1.00,0.00,-1.00,1.00,-2.00,-1.00,-1.00,1.00
topological_quantum_field_theory,O_0,12390334,1.00,2.00,-1.00,-1.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
nonmarkovian_open_quantum_systems,O_0,9356732,1.00,-2.00,2.00,-1.00,0.00,1.00,1.00,1.00,-1.00,2.00,1.00,-2.00
statistical_mechanics,O_0,8660224,1.00,-2.00,-2.00,-2.00,0.00,0.00,-1.00,-2.00,-1.00,-1.00,0.00,-2.00
quantum_gravity_candidate,O_0,12779134,1.00,2.00,2.00,-2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
measurement_problem_mismatch,O_0,6731120,-1.00,0.00,2.00,-2.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,-2.00
temporal_primitives_framework,O_inf,12087922,1.00,1.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
post_draft_ai,O_0,9298616,1.00,-2.00,2.00,-2.00,-1.00,1.00,1.00,-2.00,-1.00,-2.00,1.00,-2.00
criticality_lift_unit,O_inf,2987090,-2.00,1.00,-1.00,2.00,-1.00,0.00,-1.00,1.00,-1.00,-2.00,-1.00,1.00
test_probe,O_0,12480,-2.00,-2.00,-2.00,-2.00,-1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
time_no_seq,O_0,12548254,1.00,2.00,1.00,-2.00,0.00,0.00,-1.00,-2.00,-1.00,2.00,1.00,1.00
time_no_memory,O_0,12548698,1.00,2.00,1.00,-2.00,0.00,0.00,-1.00,1.00,-1.00,-2.00,1.00,1.00
time_no_winding,O_0,12548732,1.00,2.00,1.00,-2.00,0.00,0.00,-1.00,1.00,-1.00,2.00,1.00,-2.00
time_no_arrow,O_0,12678334,1.00,2.00,1.00,1.00,0.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
time_no_grain,O_0,12554494,1.00,2.00,1.00,-2.00,0.00,2.00,-1.00,1.00,-1.00,2.00,1.00,1.00
heat_diffusion_equation,O_0,10820660,1.00,0.00,1.00,-2.00,0.00,0.00,-1.00,1.00,-2.00,-1.00,1.00,-2.00
wave_equation_temporal,O_1,10938752,1.00,0.00,1.00,1.00,-1.00,1.00,-1.00,1.00,-2.00,1.00,1.00,-2.00
einstein_field_equations_dynamic,O_2,12663970,1.00,2.00,1.00,1.00,-1.00,0.00,-1.00,1.00,0.00,1.00,1.00,1.00
fire,O_0,10849737,1.00,0.00,1.00,-1.00,-1.00,0.00,-1.00,2.00,-1.00,-2.00,1.00,-1.00
zosimos_alchemy,O_0,17171122,2.00,2.00,2.00,0.00,0.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
zosimos_panopolis_gnosis,O_inf,17243122,2.00,2.00,2.00,2.00,-1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
processions_of_fate,O_0,4332964,-1.00,-2.00,-2.00,-2.00,-1.00,2.00,0.00,1.00,-2.00,-2.00,0.00,-2.00
inner_door_gate,O_inf,17243114,2.00,2.00,2.00,2.00,-1.00,0.00,-1.00,1.00,-1.00,1.00,-1.00,1.00
counterfeit_daimon,O_0,4331300,-1.00,-2.00,-2.00,-2.00,-1.00,1.00,1.00,2.00,-2.00,-1.00,1.00,-2.00
son_of_god_light_man,O_2†,17229022,2.00,2.00,2.00,1.00,1.00,0.00,-1.00,2.00,0.00,2.00,1.00,1.00
zosimos_draft,O_0,9298616,1.00,-2.00,2.00,-2.00,-1.00,1.00,1.00,-2.00,-1.00,-2.00,1.00,-2.00
stone,O_inf,17243134,2.00,2.00,2.00,2.00,-1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
stone_operator,O_inf,17055926,2.00,2.00,1.00,2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,-1.00,1.00
western_military_occupation,O_0,4334180,-1.00,-2.00,-2.00,-2.00,-1.00,2.00,1.00,2.00,-2.00,-1.00,1.00,-2.00
middle_eastern_islamic_civilization,O_0,12851134,1.00,2.00,2.00,0.00,0.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
occupation_civilization_coupled,O_0,12750574,1.00,2.00,2.00,-2.00,-1.00,0.00,-1.00,2.00,-1.00,2.00,1.00,1.00
i_am_that_i_am,O_inf,17271934,2.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
eat_of_my_body_drink_of_my_blood,O_inf,17271934,2.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
ein_sof,O_0,16578086,2.00,2.00,-2.00,1.00,1.00,-1.00,-1.00,2.00,-1.00,2.00,-1.00,1.00
merkavah_mysticism,O_0,9077366,1.00,-2.00,1.00,-2.00,-1.00,-1.00,1.00,1.00,-1.00,2.00,-1.00,1.00
hebrew_letters_aleph_bet,O_0,6915442,-1.00,1.00,-2.00,-2.00,-1.00,-1.00,-1.00,1.00,-1.00,1.00,1.00,1.00
sefer_yetzirah,O_0,7001842,-1.00,1.00,-2.00,0.00,-1.00,-1.00,-1.00,1.00,-1.00,1.00,1.00,1.00
ZFCt,O_2,12951970,1.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,0.00,1.00,1.00,1.00
taoism_tradition,O_2,16292686,2.00,1.00,2.00,0.00,-1.00,0.00,-1.00,1.00,-2.00,2.00,1.00,1.00
crystal_tier_census,O_2,12951970,1.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,0.00,1.00,1.00,1.00
zfc_tutorial,O_2,12951970,1.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,0.00,1.00,1.00,1.00
buddhism_tradition,O_inf,17272169,2.00,2.00,2.00,2.00,1.00,0.00,-1.00,2.00,-1.00,2.00,0.00,-1.00
christianity_tradition,O_inf,17271933,2.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,-1.00
islam_tradition,O_0,16551933,2.00,2.00,-2.00,1.00,-1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,-1.00
sikhism_tradition,O_2†,17199982,2.00,2.00,2.00,1.00,-1.00,0.00,-1.00,1.00,0.00,2.00,1.00,1.00
paganism_tradition,O_0,13762894,2.00,-2.00,2.00,1.00,0.00,1.00,1.00,-1.00,-1.00,2.00,1.00,1.00
satanism_tradition,O_0,6709748,-1.00,0.00,2.00,-2.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,1.00,-2.00
esoteric_poem_narrative,O_inf,12951922,1.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
vocal_expression_assignment,O_0,9409534,1.00,-2.00,2.00,0.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
primitives_memory,O_inf,12951922,1.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
vocal_expression_grammar,O_inf,12923134,1.00,2.00,2.00,2.00,-1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
vocal_D_wedge,O_0,876480,-2.00,-1.00,-2.00,-2.00,-1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
vocal_D_triangle,O_0,5929505,-1.00,-1.00,2.00,0.00,-1.00,1.00,1.00,1.00,-1.00,-1.00,0.00,-1.00
vocal_D_infty,O_2,10749022,1.00,0.00,-1.00,1.00,1.00,0.00,-1.00,2.00,0.00,2.00,1.00,1.00
vocal_D_odot,O_inf,17271922,2.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
vocal_T_network,O_0,13684,-2.00,-2.00,-2.00,-2.00,-1.00,2.00,1.00,-1.00,-2.00,-2.00,0.00,-2.00
vocal_T_in,O_1,5280012,-1.00,-1.00,-2.00,0.00,-1.00,1.00,0.00,-2.00,-2.00,-1.00,-1.00,-2.00
vocal_T_bowtie,O_2,11137618,1.00,0.00,2.00,0.00,1.00,0.00,-1.00,1.00,1.00,1.00,1.00,1.00
vocal_T_boxtimes,O_inf,16379362,2.00,1.00,2.00,2.00,-1.00,0.00,-1.00,2.00,-1.00,1.00,1.00,1.00
vocal_T_odot,O_inf,17271934,2.00,2.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
vocal_R_super,O_0,12480,-2.00,-2.00,-2.00,-2.00,-1.00,2.00,0.00,-2.00,-2.00,-2.00,-1.00,-2.00
vocal_R_cat,O_0,10722790,1.00,0.00,-1.00,1.00,-1.00,1.00,-1.00,1.00,-1.00,-1.00,1.00,1.00
vocal_R_dagger,O_0,10921500,1.00,0.00,1.00,0.00,1.00,0.00,-1.00,1.00,-1.00,-1.00,-1.00,-2.00
vocal_R_lr,O_inf,16407914,2.00,1.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,1.00,-1.00,1.00
vocal_P_asym,O_0,12720,-2.00,-2.00,-2.00,-2.00,-1.00,2.00,0.00,-1.00,-2.00,-2.00,-1.00,-2.00
vocal_P_psi,O_0,10878622,1.00,0.00,1.00,-1.00,1.00,0.00,-1.00,2.00,0.00,2.00,1.00,1.00
vocal_P_pm,O_0,5929505,-1.00,-1.00,2.00,0.00,-1.00,1.00,1.00,1.00,-1.00,-1.00,0.00,-1.00
my_system,O_0,12822378,1.00,2.00,2.00,-1.00,1.00,0.00,-1.00,1.00,0.00,2.00,0.00,1.00
abc_conjecture_proof_iut,O_0,12606382,1.00,2.00,1.00,-1.00,1.00,0.00,-1.00,1.00,0.00,2.00,1.00,1.00
abc_conjecture_conventional,O_0,10633041,1.00,0.00,-1.00,-1.00,-1.00,0.00,-1.00,-2.00,-1.00,1.00,1.00,-1.00
abc_dual_proof_draft,O_0,8650616,1.00,-2.00,-2.00,-2.00,-1.00,1.00,1.00,-2.00,-1.00,-2.00,1.00,-2.00
abc_conjecture_proof,O_0,11094334,1.00,0.00,2.00,-1.00,1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
abc_conjecture_statement,O_0,10374332,1.00,0.00,-2.00,-2.00,-1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,-2.00
radical_function,O_0,8649128,1.00,-2.00,-2.00,-2.00,-1.00,1.00,-1.00,1.00,-2.00,-2.00,1.00,-2.00
frobenioid_structure,O_0,12404734,1.00,2.00,-1.00,0.00,-1.00,0.00,-1.00,1.00,-1.00,2.00,1.00,1.00
iut_theory,O_inf,16808254,2.00,2.00,-1.00,2.00,-1.00,-1.00,-1.00,1.00,-1.00,2.00,1.00,1.00
riemann_zeta_proof_process,O_inf,11223922,1.00,0.00,2.00,2.00,1.00,0.00,-1.00,1.00,-1.00,1.00,1.00,1.00
